Xcoor,Ycoor,Zcoor,Hydrolabel
-117.85248,33.712836,36.5,1
-117.85248,33.712836,35.5,1
-117.85248,33.712836,34.5,1
-117.85248,33.712836,33.5,1
-117.85248,33.712836,32.5,1
-117.85248,33.712836,31.5,1
-117.85248,33.712836,30.5,1
-117.85248,33.712836,29.5,0
-117.85248,33.712836,28.5,1
-117.85248,33.712836,27.5,1
-117.85248,33.712836,26.5,1
-117.85248,33.712836,25.5,1
-117.85248,33.712836,24.5,1
-117.85248,33.712836,23.5,1
-117.85248,33.712836,22.5,1
-117.85248,33.712836,21.5,1
-117.85248,33.712836,20.5,1
-117.85248,33.712836,19.5,1
-117.85248,33.712836,18.5,0
-117.85248,33.712836,17.501,0
-117.85248,33.712836,16.501,0
-117.85248,33.712836,15.501,1
-117.85248,33.712836,14.501,0
-117.85248,33.712836,13.501,0
-117.85248,33.712836,12.501,1
-117.85248,33.712836,11.501,1
-117.85248,33.712836,10.501,1
-117.85248,33.712836,9.501,0
-117.85248,33.712836,8.501,0
-117.85248,33.712836,7.501,0
-117.85248,33.712836,6.501,1
-117.85248,33.712836,5.501,1
-117.85248,33.712836,4.501,0
-117.85248,33.712836,3.501,0
-117.85248,33.712836,2.501,0
-117.85248,33.712836,1.501,0
-117.85248,33.712836,0.501,0
-117.85248,33.712836,-0.499,1
-117.85248,33.712836,-1.499,1
-117.85248,33.712836,-2.499,1
-117.85248,33.712836,-3.499,1
-117.85248,33.712836,-4.499,1
-117.85248,33.712836,-5.499,1
-117.85248,33.712836,-6.499,0
-117.85248,33.712836,-7.499,0
-117.85248,33.712836,-8.499,0
-117.85248,33.712836,-9.499,1
-117.85248,33.712836,-10.499,1
-117.85248,33.712836,-11.499,1
-117.85248,33.712836,-12.499,0
-117.85248,33.712836,-13.499,1
-117.85248,33.712836,-14.499,1
-117.85248,33.712836,-15.499,0
-117.85248,33.712836,-16.499,0
-117.85248,33.712836,-17.499,0
-117.85248,33.712836,-18.499,1
-117.85248,33.712836,-19.499,1
-117.85248,33.712836,-20.499,1
-117.85248,33.712836,-21.499,1
-117.85248,33.712836,-22.499,1
-117.85248,33.712836,-23.499,1
-117.85248,33.712836,-24.499,1
-117.85248,33.712836,-25.499,1
-117.85248,33.712836,-26.499,1
-117.85248,33.712836,-27.499,1
-117.85248,33.712836,-28.499,1
-117.85248,33.712836,-29.499,1
-117.85248,33.712836,-30.499,1
-117.85248,33.712836,-31.499,1
-117.85248,33.712836,-32.499,1
-117.85248,33.712836,-33.499,0
-117.85248,33.712836,-34.499,1
-117.85248,33.712836,-35.499,1
-117.85248,33.712836,-36.499,1
-117.85248,33.712836,-37.499,0
-117.85248,33.712836,-38.499,0
-117.85248,33.712836,-39.499,0
-117.85248,33.712836,-40.499,0
-117.85248,33.712836,-41.499,0
-117.85248,33.712836,-42.499,1
-117.85248,33.712836,-43.499,1
-117.85248,33.712836,-44.499,0
-117.85248,33.712836,-45.499,0
-117.85248,33.712836,-46.499,0
-117.85248,33.712836,-47.499,0
-117.851398,33.712917,59.5,0
-117.851398,33.712917,58.5,1
-117.851398,33.712917,57.5,1
-117.851398,33.712917,56.5,1
-117.851398,33.712917,55.5,1
-117.851398,33.712917,54.5,0
-117.851398,33.712917,53.5,1
-117.851398,33.712917,52.5,1
-117.851398,33.712917,51.5,1
-117.851398,33.712917,50.5,1
-117.851398,33.712917,49.5,1
-117.851398,33.712917,48.5,1
-117.851398,33.712917,47.5,1
-117.851398,33.712917,46.5,1
-117.851398,33.712917,45.5,1
-117.851398,33.712917,44.5,1
-117.851398,33.712917,43.5,1
-117.851398,33.712917,42.5,1
-117.851398,33.712917,41.5,1
-117.851398,33.712917,40.5,1
-117.851398,33.712917,39.5,0
-117.851398,33.712917,38.5,0
-117.851398,33.712917,37.5,0
-117.851398,33.712917,36.5,1
-117.851398,33.712917,35.5,0
-117.851398,33.712917,34.5,1
-117.851398,33.712917,33.5,1
-117.851398,33.712917,32.5,1
-117.851398,33.712917,31.5,1
-117.851398,33.712917,30.5,1
-117.851398,33.712917,29.5,1
-117.851398,33.712917,28.5,1
-117.851398,33.712917,27.5,1
-117.851398,33.712917,26.5,1
-117.851398,33.712917,25.5,0
-117.851398,33.712917,24.5,0
-117.851398,33.712917,23.5,1
-117.851398,33.712917,22.5,1
-117.851398,33.712917,21.5,1
-117.851398,33.712917,20.5,1
-117.851398,33.712917,19.5,1
-117.851398,33.712917,18.501,1
-117.851398,33.712917,17.501,1
-117.851398,33.712917,16.501,0
-117.851398,33.712917,15.501,1
-117.851398,33.712917,14.501,0
-117.851398,33.712917,13.501,0
-117.851398,33.712917,12.501,0
-117.851398,33.712917,11.501,0
-117.851398,33.712917,10.501,0
-117.851398,33.712917,9.501,0
-117.851398,33.712917,8.501,0
-117.851398,33.712917,7.501,0
-117.851398,33.712917,6.501,0
-117.851398,33.712917,5.501,0
-117.851398,33.712917,4.501,0
-117.851398,33.712917,3.501,0
-117.851398,33.712917,2.501,1
-117.851398,33.712917,1.501,1
-117.851398,33.712917,0.501,1
-117.851398,33.712917,-0.499,0
-117.851398,33.712917,-1.499,0
-117.851398,33.712917,-2.499,0
-117.851398,33.712917,-3.499,0
-117.851398,33.712917,-4.499,0
-117.851398,33.712917,-5.499,1
-117.851398,33.712917,-6.499,1
-117.851398,33.712917,-7.499,1
-117.851398,33.712917,-8.499,0
-117.851398,33.712917,-9.499,0
-117.851398,33.712917,-10.499,0
-117.851398,33.712917,-11.499,1
-117.851398,33.712917,-12.499,1
-117.851398,33.712917,-13.499,1
-117.851398,33.712917,-14.499,1
-117.851398,33.712917,-15.499,1
-117.851398,33.712917,-16.499,1
-117.851398,33.712917,-17.499,0
-117.851398,33.712917,-18.499,1
-117.851398,33.712917,-19.499,1
-117.851398,33.712917,-20.499,1
-117.851398,33.712917,-21.499,1
-117.851398,33.712917,-22.499,1
-117.851398,33.712917,-23.499,1
-117.851398,33.712917,-24.499,1
-117.851398,33.712917,-25.499,1
-117.851398,33.712917,-26.499,1
-117.851398,33.712917,-27.499,1
-117.851398,33.712917,-28.499,1
-117.851398,33.712917,-29.499,1
-117.851398,33.712917,-30.499,1
-117.851398,33.712917,-31.499,1
-117.851398,33.712917,-32.499,1
-117.851398,33.712917,-33.499,1
-117.851398,33.712917,-34.499,1
-117.851398,33.712917,-35.499,0
-117.851398,33.712917,-36.499,0
-117.851398,33.712917,-37.499,0
-117.851398,33.712917,-38.499,0
-117.851398,33.712917,-39.499,1
-117.851398,33.712917,-40.499,1
-117.851398,33.712917,-41.499,1
-117.851398,33.712917,-42.499,1
-117.851398,33.712917,-43.499,1
-117.851398,33.712917,-44.499,1
-117.851398,33.712917,-45.499,1
-117.851398,33.712917,-46.499,0
-117.851398,33.712917,-47.499,1
-117.851398,33.712917,-48.499,1
-117.851398,33.712917,-49.499,1
-117.851398,33.712917,-50.499,1
-117.851398,33.712917,-51.499,1
-117.851398,33.712917,-52.499,1
-117.851398,33.712917,-53.499,1
-117.851398,33.712917,-54.499,1
-117.851398,33.712917,-55.499,0
-117.851398,33.712917,-56.499,0
-117.851398,33.712917,-57.498,0
-117.842613,33.720806,78.5,0
-117.842613,33.720806,77.5,0
-117.842613,33.720806,76.5,0
-117.842613,33.720806,75.5,0
-117.842613,33.720806,74.5,0
-117.842613,33.720806,73.5,0
-117.842613,33.720806,72.5,0
-117.842613,33.720806,71.5,1
-117.842613,33.720806,70.5,1
-117.842613,33.720806,69.5,1
-117.842613,33.720806,68.5,1
-117.842613,33.720806,67.5,1
-117.842613,33.720806,66.5,0
-117.842613,33.720806,65.5,0
-117.842613,33.720806,64.5,0
-117.842613,33.720806,63.5,0
-117.842613,33.720806,62.5,0
-117.842613,33.720806,61.5,1
-117.842613,33.720806,60.5,1
-117.842613,33.720806,59.5,1
-117.842613,33.720806,58.5,1
-117.842613,33.720806,57.5,1
-117.842613,33.720806,56.5,1
-117.842613,33.720806,55.5,1
-117.842613,33.720806,54.5,1
-117.842613,33.720806,53.5,1
-117.842613,33.720806,52.5,0
-117.842613,33.720806,51.5,1
-117.842613,33.720806,50.5,1
-117.842613,33.720806,49.5,1
-117.842613,33.720806,48.5,1
-117.842613,33.720806,47.5,1
-117.842613,33.720806,46.5,0
-117.842613,33.720806,45.5,0
-117.842613,33.720806,44.5,0
-117.842613,33.720806,43.5,1
-117.842613,33.720806,42.5,1
-117.842613,33.720806,41.5,1
-117.842613,33.720806,40.5,1
-117.842613,33.720806,39.5,1
-117.842613,33.720806,38.5,1
-117.842613,33.720806,37.501,1
-117.842613,33.720806,36.501,1
-117.842613,33.720806,35.501,1
-117.842613,33.720806,34.501,1
-117.842613,33.720806,33.501,1
-117.842613,33.720806,32.501,1
-117.842613,33.720806,31.501,1
-117.842613,33.720806,30.501,1
-117.842613,33.720806,29.501,1
-117.842613,33.720806,28.501,0
-117.842613,33.720806,27.501,1
-117.842613,33.720806,26.501,1
-117.842613,33.720806,25.501,1
-117.842613,33.720806,24.501,1
-117.842613,33.720806,23.501,1
-117.842613,33.720806,22.501,1
-117.842613,33.720806,21.501,1
-117.842613,33.720806,20.501,1
-117.842613,33.720806,19.501,1
-117.842613,33.720806,18.501,0
-117.842613,33.720806,17.501,1
-117.842613,33.720806,16.501,1
-117.842613,33.720806,15.501,0
-117.842613,33.720806,14.501,1
-117.842613,33.720806,13.501,1
-117.842613,33.720806,12.501,1
-117.842613,33.720806,11.501,1
-117.842613,33.720806,10.501,1
-117.842613,33.720806,9.501,1
-117.842613,33.720806,8.501,1
-117.842613,33.720806,7.501,1
-117.842613,33.720806,6.501,1
-117.842613,33.720806,5.501,1
-117.842613,33.720806,4.501,1
-117.842613,33.720806,3.501,1
-117.842613,33.720806,2.501,1
-117.842613,33.720806,1.501,1
-117.842613,33.720806,0.501,0
-117.842613,33.720806,-0.499,0
-117.842613,33.720806,-1.499,1
-117.842613,33.720806,-2.499,1
-117.842613,33.720806,-3.499,0
-117.842613,33.720806,-4.499,1
-117.842613,33.720806,-5.499,0
-117.842613,33.720806,-6.499,1
-117.842613,33.720806,-7.499,1
-117.842613,33.720806,-8.499,0
-117.842613,33.720806,-9.499,1
-117.842613,33.720806,-10.499,0
-117.842613,33.720806,-11.499,1
-117.842613,33.720806,-12.499,1
-117.842613,33.720806,-13.499,1
-117.842613,33.720806,-14.499,0
-117.842613,33.720806,-15.499,1
-117.842613,33.720806,-16.499,1
-117.842613,33.720806,-17.499,0
-117.842613,33.720806,-18.499,0
-117.842613,33.720806,-19.499,0
-117.842613,33.720806,-20.499,1
-117.842613,33.720806,-21.499,1
-117.842613,33.720806,-22.499,0
-117.842613,33.720806,-23.499,1
-117.842613,33.720806,-24.499,0
-117.842613,33.720806,-25.499,0
-117.839458,33.721524,81.5,0
-117.839458,33.721524,80.5,0
-117.839458,33.721524,79.5,0
-117.839458,33.721524,78.5,0
-117.839458,33.721524,77.5,1
-117.839458,33.721524,76.5,1
-117.839458,33.721524,75.5,0
-117.839458,33.721524,74.5,1
-117.839458,33.721524,73.5,1
-117.839458,33.721524,72.5,1
-117.839458,33.721524,71.5,1
-117.839458,33.721524,70.5,0
-117.839458,33.721524,69.5,0
-117.839458,33.721524,68.5,1
-117.839458,33.721524,67.5,1
-117.839458,33.721524,66.5,1
-117.839458,33.721524,65.5,1
-117.839458,33.721524,64.5,1
-117.839458,33.721524,63.5,0
-117.839458,33.721524,62.5,0
-117.839458,33.721524,61.5,0
-117.839458,33.721524,60.5,1
-117.839458,33.721524,59.5,1
-117.839458,33.721524,58.5,1
-117.839458,33.721524,57.5,1
-117.839458,33.721524,56.5,1
-117.839458,33.721524,55.5,1
-117.839458,33.721524,54.5,1
-117.839458,33.721524,53.5,0
-117.839458,33.721524,52.5,0
-117.839458,33.721524,51.5,1
-117.839458,33.721524,50.5,1
-117.839458,33.721524,49.5,1
-117.839458,33.721524,48.5,1
-117.839458,33.721524,47.5,0
-117.839458,33.721524,46.5,1
-117.839458,33.721524,45.5,1
-117.839458,33.721524,44.5,1
-117.839458,33.721524,43.5,1
-117.839458,33.721524,42.5,1
-117.839458,33.721524,41.5,1
-117.839458,33.721524,40.501,1
-117.839458,33.721524,39.501,1
-117.839458,33.721524,38.501,1
-117.839458,33.721524,37.501,1
-117.839458,33.721524,36.501,1
-117.839458,33.721524,35.501,1
-117.839458,33.721524,34.501,0
-117.839458,33.721524,33.501,0
-117.839458,33.721524,32.501,1
-117.839458,33.721524,31.501,0
-117.839458,33.721524,30.501,0
-117.839458,33.721524,29.501,0
-117.839458,33.721524,28.501,1
-117.839458,33.721524,27.501,1
-117.839458,33.721524,26.501,1
-117.839458,33.721524,25.501,1
-117.839458,33.721524,24.501,1
-117.839458,33.721524,23.501,1
-117.839458,33.721524,22.501,1
-117.839458,33.721524,21.501,1
-117.839458,33.721524,20.501,1
-117.839458,33.721524,19.501,1
-117.839458,33.721524,18.501,1
-117.839458,33.721524,17.501,0
-117.839458,33.721524,16.501,0
-117.839458,33.721524,15.501,1
-117.839458,33.721524,14.501,1
-117.839458,33.721524,13.501,0
-117.839458,33.721524,12.501,0
-117.839458,33.721524,11.501,1
-117.839458,33.721524,10.501,1
-117.839458,33.721524,9.501,1
-117.839458,33.721524,8.501,1
-117.839458,33.721524,7.501,1
-117.839458,33.721524,6.501,1
-117.839458,33.721524,5.501,1
-117.839458,33.721524,4.501,1
-117.839458,33.721524,3.501,1
-117.839458,33.721524,2.501,0
-117.839458,33.721524,1.501,1
-117.839458,33.721524,0.501,1
-117.839458,33.721524,-0.499,1
-117.839458,33.721524,-1.499,1
-117.839458,33.721524,-2.499,1
-117.839458,33.721524,-3.499,1
-117.839458,33.721524,-4.499,1
-117.839458,33.721524,-5.499,1
-117.839458,33.721524,-6.499,1
-117.839458,33.721524,-7.499,1
-117.839458,33.721524,-8.499,1
-117.839458,33.721524,-9.499,1
-117.839458,33.721524,-10.499,1
-117.839458,33.721524,-11.499,0
-117.839458,33.721524,-12.499,1
-117.839458,33.721524,-13.499,0
-117.841227,33.71953,76.5,0
-117.841227,33.71953,75.5,0
-117.841227,33.71953,74.5,0
-117.841227,33.71953,73.5,0
-117.841227,33.71953,72.5,1
-117.841227,33.71953,71.5,1
-117.841227,33.71953,70.5,1
-117.841227,33.71953,69.5,1
-117.841227,33.71953,68.5,1
-117.841227,33.71953,67.5,1
-117.841227,33.71953,66.5,1
-117.841227,33.71953,65.5,1
-117.841227,33.71953,64.5,1
-117.841227,33.71953,63.5,0
-117.841227,33.71953,62.5,1
-117.841227,33.71953,61.5,1
-117.841227,33.71953,60.5,1
-117.841227,33.71953,59.5,1
-117.841227,33.71953,58.5,1
-117.841227,33.71953,57.5,1
-117.841227,33.71953,56.5,1
-117.841227,33.71953,55.5,1
-117.841227,33.71953,54.5,1
-117.841227,33.71953,53.5,1
-117.841227,33.71953,52.5,1
-117.841227,33.71953,51.5,1
-117.841227,33.71953,50.5,1
-117.841227,33.71953,49.5,1
-117.841227,33.71953,48.5,1
-117.841227,33.71953,47.5,1
-117.841227,33.71953,46.5,0
-117.841227,33.71953,45.5,0
-117.841227,33.71953,44.5,1
-117.841227,33.71953,43.5,1
-117.841227,33.71953,42.5,1
-117.841227,33.71953,41.5,1
-117.841227,33.71953,40.5,1
-117.841227,33.71953,39.5,1
-117.841227,33.71953,38.5,1
-117.841227,33.71953,37.5,1
-117.841227,33.71953,36.5,1
-117.841227,33.71953,35.501,1
-117.841227,33.71953,34.501,1
-117.841227,33.71953,33.501,1
-117.841227,33.71953,32.501,1
-117.841227,33.71953,31.501,1
-117.841227,33.71953,30.501,1
-117.841227,33.71953,29.501,1
-117.841227,33.71953,28.501,1
-117.841227,33.71953,27.501,1
-117.841227,33.71953,26.501,1
-117.841227,33.71953,25.501,1
-117.841227,33.71953,24.501,1
-117.841227,33.71953,23.501,1
-117.841227,33.71953,22.501,1
-117.841227,33.71953,21.501,1
-117.841227,33.71953,20.501,1
-117.841227,33.71953,19.501,1
-117.841227,33.71953,18.501,1
-117.841227,33.71953,17.501,1
-117.841227,33.71953,16.501,1
-117.841227,33.71953,15.501,1
-117.841227,33.71953,14.501,1
-117.841227,33.71953,13.501,1
-117.841227,33.71953,12.501,1
-117.841227,33.71953,11.501,1
-117.841227,33.71953,10.501,1
-117.841227,33.71953,9.501,1
-117.841227,33.71953,8.501,1
-117.841227,33.71953,7.501,1
-117.841227,33.71953,6.501,1
-117.841227,33.71953,5.501,0
-117.841227,33.71953,4.501,0
-117.841227,33.71953,3.501,0
-117.841227,33.71953,2.501,0
-117.841227,33.71953,1.501,0
-117.841227,33.71953,0.501,0
-117.841227,33.71953,-0.499,0
-117.841227,33.71953,-1.499,0
-117.841227,33.71953,-2.499,0
-117.841227,33.71953,-3.499,0
-117.842575,33.7187,74.5,0
-117.842575,33.7187,73.5,0
-117.842575,33.7187,72.5,1
-117.842575,33.7187,71.5,1
-117.842575,33.7187,70.5,1
-117.842575,33.7187,69.5,1
-117.842575,33.7187,68.5,1
-117.842575,33.7187,67.5,1
-117.842575,33.7187,66.5,1
-117.842575,33.7187,65.5,0
-117.842575,33.7187,64.5,0
-117.842575,33.7187,63.5,0
-117.842575,33.7187,62.5,0
-117.842575,33.7187,61.5,1
-117.842575,33.7187,60.5,1
-117.842575,33.7187,59.5,1
-117.842575,33.7187,58.5,1
-117.842575,33.7187,57.5,1
-117.842575,33.7187,56.5,1
-117.842575,33.7187,55.5,1
-117.842575,33.7187,54.5,1
-117.842575,33.7187,53.5,1
-117.842575,33.7187,52.5,1
-117.842575,33.7187,51.5,1
-117.842575,33.7187,50.5,1
-117.842575,33.7187,49.5,1
-117.842575,33.7187,48.5,1
-117.842575,33.7187,47.5,1
-117.842575,33.7187,46.5,0
-117.842575,33.7187,45.5,0
-117.842575,33.7187,44.5,1
-117.842575,33.7187,43.5,1
-117.842575,33.7187,42.5,1
-117.842575,33.7187,41.5,1
-117.842575,33.7187,40.5,1
-117.842575,33.7187,39.5,1
-117.842575,33.7187,38.5,1
-117.842575,33.7187,37.5,1
-117.842575,33.7187,36.5,1
-117.842575,33.7187,35.5,0
-117.842575,33.7187,34.5,0
-117.842575,33.7187,33.501,0
-117.842575,33.7187,32.501,0
-117.842575,33.7187,31.501,1
-117.842575,33.7187,30.501,1
-117.842575,33.7187,29.501,1
-117.842575,33.7187,28.501,1
-117.842575,33.7187,27.501,1
-117.842575,33.7187,26.501,1
-117.842575,33.7187,25.501,1
-117.842575,33.7187,24.501,1
-117.842575,33.7187,23.501,0
-117.842575,33.7187,22.501,0
-117.842575,33.7187,21.501,0
-117.842575,33.7187,20.501,0
-117.842575,33.7187,19.501,0
-117.842575,33.7187,18.501,0
-117.842575,33.7187,17.501,0
-117.842575,33.7187,16.501,0
-117.842575,33.7187,15.501,0
-117.842575,33.7187,14.501,0
-117.842575,33.7187,13.501,0
-117.842575,33.7187,12.501,0
-117.842575,33.7187,11.501,0
-117.842575,33.7187,10.501,1
-117.842575,33.7187,9.501,1
-117.842575,33.7187,8.501,1
-117.842575,33.7187,7.501,1
-117.842575,33.7187,6.501,0
-117.842575,33.7187,5.501,1
-117.842575,33.7187,4.501,1
-117.842575,33.7187,3.501,1
-117.842575,33.7187,2.501,0
-117.842575,33.7187,1.501,0
-117.842575,33.7187,0.501,0
-117.842575,33.7187,-0.499,0
-117.842575,33.7187,-1.499,0
-117.842575,33.7187,-2.499,0
-117.842575,33.7187,-3.499,1
-117.842575,33.7187,-4.499,0
-117.842575,33.7187,-5.499,0
-117.842575,33.7187,-6.499,0
-117.842575,33.7187,-7.499,0
-117.842575,33.7187,-8.499,1
-117.842575,33.7187,-9.499,1
-117.842575,33.7187,-10.499,1
-117.842575,33.7187,-11.499,0
-117.842575,33.7187,-12.499,1
-117.842575,33.7187,-13.499,0
-117.842575,33.7187,-14.499,1
-117.842575,33.7187,-15.499,1
-117.842575,33.7187,-16.499,1
-117.842575,33.7187,-17.499,0
-117.842575,33.7187,-18.499,0
-117.842575,33.7187,-19.499,0
-117.842575,33.7187,-20.499,0
-117.842575,33.7187,-21.499,1
-117.842575,33.7187,-22.499,1
-117.842575,33.7187,-23.499,0
-117.842575,33.7187,-24.499,0
-117.842575,33.7187,-25.499,0
-117.842575,33.7187,-26.499,0
-117.842575,33.7187,-27.499,0
-117.842575,33.7187,-28.499,0
-117.842575,33.7187,-29.499,0
-117.842575,33.7187,-30.499,0
-117.842575,33.7187,-31.499,0
-117.842575,33.7187,-32.499,0
-117.842575,33.7187,-33.499,0
-117.842575,33.7187,-34.499,0
-117.842575,33.7187,-35.499,0
-117.842575,33.7187,-36.499,0
-117.842575,33.7187,-37.499,0
-117.842575,33.7187,-38.499,1
-117.842575,33.7187,-39.499,1
-117.842575,33.7187,-40.499,0
-117.842575,33.7187,-41.499,0
-117.842575,33.7187,-42.498,1
-117.842575,33.7187,-43.498,1
-117.842575,33.7187,-44.498,0
-117.842575,33.7187,-45.498,1
-117.842575,33.7187,-46.498,1
-117.842575,33.7187,-47.498,1
-117.842575,33.7187,-48.498,0
-117.842575,33.7187,-49.498,0
-117.842575,33.7187,-50.498,1
-117.842575,33.7187,-51.498,0
-117.842575,33.7187,-52.498,0
-117.842575,33.7187,-53.498,1
-117.842575,33.7187,-54.498,0
-117.842575,33.7187,-55.498,1
-117.842575,33.7187,-56.498,1
-117.842575,33.7187,-57.498,0
-117.842575,33.7187,-58.498,0
-117.842575,33.7187,-59.498,1
-117.842575,33.7187,-60.498,0
-117.842575,33.7187,-61.498,0
-117.842575,33.7187,-62.498,1
-117.842575,33.7187,-63.498,1
-117.842575,33.7187,-64.498,1
-117.842575,33.7187,-65.498,1
-117.842575,33.7187,-66.498,1
-117.842575,33.7187,-67.498,1
-117.842575,33.7187,-68.498,0
-117.842575,33.7187,-69.498,0
-117.842575,33.7187,-70.498,1
-117.842575,33.7187,-71.498,0
-117.842575,33.7187,-72.498,0
-117.842575,33.7187,-73.498,0
-117.842575,33.7187,-74.498,1
-117.842575,33.7187,-75.498,1
-117.842575,33.7187,-76.498,0
-117.842575,33.7187,-77.498,0
-117.842575,33.7187,-78.498,0
-117.842575,33.7187,-79.498,0
-117.842575,33.7187,-80.498,0
-117.842575,33.7187,-81.498,0
-117.842575,33.7187,-82.498,0
-117.842575,33.7187,-83.498,0
-117.842575,33.7187,-84.498,0
-117.842575,33.7187,-85.498,0
-117.842575,33.7187,-86.498,0
-117.842575,33.7187,-87.498,1
-117.842575,33.7187,-88.498,0
-117.842575,33.7187,-89.498,0
-117.842575,33.7187,-90.498,0
-117.842575,33.7187,-91.498,0
-117.842575,33.7187,-92.498,0
-117.842575,33.7187,-93.498,0
-117.842575,33.7187,-94.498,0
-117.84362,33.717394,70.5,1
-117.84362,33.717394,69.5,0
-117.84362,33.717394,68.5,0
-117.84362,33.717394,67.5,0
-117.84362,33.717394,66.5,1
-117.84362,33.717394,65.5,1
-117.84362,33.717394,64.5,1
-117.84362,33.717394,63.5,1
-117.84362,33.717394,62.5,1
-117.84362,33.717394,61.5,0
-117.84362,33.717394,60.5,1
-117.84362,33.717394,59.5,1
-117.84362,33.717394,58.5,1
-117.84362,33.717394,57.5,1
-117.84362,33.717394,56.5,1
-117.84362,33.717394,55.5,1
-117.84362,33.717394,54.5,1
-117.84362,33.717394,53.5,1
-117.84362,33.717394,52.5,1
-117.84362,33.717394,51.5,1
-117.84362,33.717394,50.5,1
-117.84362,33.717394,49.5,1
-117.84362,33.717394,48.5,1
-117.84362,33.717394,47.5,0
-117.84362,33.717394,46.5,0
-117.84362,33.717394,45.5,1
-117.84362,33.717394,44.5,0
-117.84362,33.717394,43.5,0
-117.84362,33.717394,42.5,1
-117.84362,33.717394,41.5,1
-117.84362,33.717394,40.5,1
-117.84362,33.717394,39.5,1
-117.84362,33.717394,38.5,1
-117.84362,33.717394,37.5,1
-117.84362,33.717394,36.5,1
-117.84362,33.717394,35.5,1
-117.84362,33.717394,34.5,1
-117.84362,33.717394,33.5,1
-117.84362,33.717394,32.5,0
-117.84362,33.717394,31.5,1
-117.84362,33.717394,30.5,1
-117.84362,33.717394,29.501,1
-117.84362,33.717394,28.501,1
-117.84362,33.717394,27.501,1
-117.84362,33.717394,26.501,1
-117.84362,33.717394,25.501,1
-117.84362,33.717394,24.501,1
-117.84362,33.717394,23.501,1
-117.84362,33.717394,22.501,1
-117.84362,33.717394,21.501,1
-117.84362,33.717394,20.501,1
-117.84362,33.717394,19.501,1
-117.84362,33.717394,18.501,1
-117.84362,33.717394,17.501,0
-117.84362,33.717394,16.501,0
-117.84362,33.717394,15.501,0
-117.84362,33.717394,14.501,0
-117.84362,33.717394,13.501,0
-117.84362,33.717394,12.501,1
-117.84362,33.717394,11.501,1
-117.84362,33.717394,10.501,1
-117.84362,33.717394,9.501,1
-117.84362,33.717394,8.501,1
-117.84362,33.717394,7.501,1
-117.84362,33.717394,6.501,1
-117.84362,33.717394,5.501,1
-117.84362,33.717394,4.501,1
-117.84362,33.717394,3.501,1
-117.84362,33.717394,2.501,0
-117.84362,33.717394,1.501,1
-117.84362,33.717394,0.501,1
-117.84362,33.717394,-0.499,0
-117.84362,33.717394,-1.499,0
-117.84362,33.717394,-2.499,0
-117.84362,33.717394,-3.499,0
-117.84362,33.717394,-4.499,0
-117.84362,33.717394,-5.499,0
-117.84362,33.717394,-6.499,0
-117.84362,33.717394,-7.499,1
-117.84362,33.717394,-8.499,1
-117.84362,33.717394,-9.499,0
-117.84362,33.717394,-10.499,1
-117.84362,33.717394,-11.499,1
-117.84362,33.717394,-12.499,1
-117.84362,33.717394,-13.499,1
-117.84362,33.717394,-14.499,1
-117.84362,33.717394,-15.499,1
-117.84362,33.717394,-16.499,1
-117.84362,33.717394,-17.499,0
-117.84362,33.717394,-18.499,0
-117.84362,33.717394,-19.499,0
-117.84362,33.717394,-20.499,1
-117.84362,33.717394,-21.499,1
-117.84362,33.717394,-22.499,1
-117.84362,33.717394,-23.499,1
-117.84362,33.717394,-24.499,1
-117.84362,33.717394,-25.499,1
-117.84362,33.717394,-26.499,0
-117.84362,33.717394,-27.499,0
-117.84362,33.717394,-28.499,1
-117.84362,33.717394,-29.499,1
-117.84362,33.717394,-30.499,1
-117.84362,33.717394,-31.499,1
-117.84362,33.717394,-32.499,1
-117.84362,33.717394,-33.499,1
-117.84362,33.717394,-34.499,1
-117.84362,33.717394,-35.499,1
-117.84362,33.717394,-36.499,0
-117.84362,33.717394,-37.499,0
-117.84362,33.717394,-38.499,1
-117.84362,33.717394,-39.499,1
-117.84362,33.717394,-40.499,1
-117.84362,33.717394,-41.499,1
-117.84362,33.717394,-42.499,1
-117.84362,33.717394,-43.499,1
-117.84362,33.717394,-44.499,1
-117.84362,33.717394,-45.499,1
-117.84362,33.717394,-46.498,0
-117.84362,33.717394,-47.498,1
-117.84362,33.717394,-48.498,0
-117.84362,33.717394,-49.498,1
-117.84362,33.717394,-50.498,1
-117.84362,33.717394,-51.498,1
-117.84362,33.717394,-52.498,0
-117.84362,33.717394,-53.498,1
-117.84362,33.717394,-54.498,1
-117.84362,33.717394,-55.498,0
-117.84362,33.717394,-56.498,0
-117.84362,33.717394,-57.498,1
-117.84362,33.717394,-58.498,0
-117.84362,33.717394,-59.498,0
-117.84362,33.717394,-60.498,0
-117.84362,33.717394,-61.498,0
-117.84362,33.717394,-62.498,0
-117.84362,33.717394,-63.498,0
-117.84362,33.717394,-64.498,0
-117.84362,33.717394,-65.498,0
-117.84362,33.717394,-66.498,0
-117.84362,33.717394,-67.498,0
-117.84362,33.717394,-68.498,0
-117.84362,33.717394,-69.498,0
-117.84362,33.717394,-70.498,0
-117.84362,33.717394,-71.498,0
-117.84362,33.717394,-72.498,0
-117.84362,33.717394,-73.498,0
-117.84362,33.717394,-74.498,0
-117.84362,33.717394,-75.498,0
-117.84362,33.717394,-76.498,0
